#{"t_start": 1758230554.0287676, "env_id": "None"}
r,l,t
-0.10714285714285714,1,33.529278
-0.0625,1,33.571665
-0.05555555555555555,1,33.627318
-0.07936507936507936,1,33.672071
-0.08333333333333333,1,33.714773
-0.1,1,33.766623
-0.027777777777777776,1,33.81297
-0.125,1,33.857586
-0.027777777777777776,1,33.906928
-0.1111111111111111,1,33.96649
-0.022222222222222223,1,34.014076
-0.08641975308641975,1,34.069919
-0.05555555555555555,1,34.116483
-0.1111111111111111,1,34.168032
-0.07142857142857142,1,34.219729
-0.1111111111111111,1,34.262116
-0.07142857142857142,1,34.311311
-0.125,1,34.360982
-0.07142857142857142,1,34.408621
-0.07936507936507936,1,34.449364
-0.05714285714285714,1,34.496254
-0.1,1,34.538561
-0.05555555555555555,1,34.57683
-0.09375,1,34.632085
-0.10714285714285714,1,34.672781
-0.1111111111111111,1,34.711275
-0.07142857142857142,1,34.761626
-0.10204081632653061,1,34.803617
-0.07142857142857142,1,34.84453
-0.125,1,34.896868
-0.14285714285714285,1,34.952404
-0.041666666666666664,1,35.010874
-0.1111111111111111,1,35.059268
-0.07936507936507936,1,35.109403
-0.07142857142857142,1,35.152321
-0.07936507936507936,1,35.200603
-0.08333333333333333,1,35.240946
-0.1,1,35.287333
-0.022222222222222223,1,35.345566
-0.08641975308641975,1,35.398628
-0.08333333333333333,1,35.439997
-0.07936507936507936,1,35.494684
-0.1111111111111111,1,35.539698
-0.07936507936507936,1,35.581902
-0.1111111111111111,1,35.634279
-0.08333333333333333,1,35.686417
-0.14285714285714285,1,35.72827
-0.07936507936507936,1,35.782947
-0.14285714285714285,1,35.825366
-0.14285714285714285,1,35.869938
-0.10714285714285714,1,35.931488
-0.125,1,35.990114
-0.07142857142857142,1,36.03923
-0.10204081632653061,1,36.102775
-0.07142857142857142,1,36.15795
-0.07936507936507936,1,36.210013
-0.07142857142857142,1,36.271211
-0.125,1,36.324049
-0.05555555555555555,1,36.366356
-0.1,1,36.415208
-0.05555555555555555,1,36.459259
-0.0625,1,36.503561
-0.08333333333333333,1,36.551272
-0.0625,1,36.601893
-0.08333333333333333,1,36.662311
-0.0625,1,36.731382
-0.08333333333333333,1,36.776252
-0.047619047619047616,1,36.821731
-0.10714285714285714,1,36.888056
-0.1836734693877551,1,36.938087
-0.09523809523809523,1,36.987233
-0.061224489795918366,1,37.035944
-0.14285714285714285,1,37.086406
-0.0625,1,37.143887
-0.10714285714285714,1,37.189249
-0.125,1,37.228858
-0.10714285714285714,1,37.263515
-0.0625,1,37.324592
-0.10714285714285714,1,37.382265
-0.09375,1,37.426983
-0.10714285714285714,1,37.49132
-0.08333333333333333,1,37.540116
-0.09523809523809523,1,37.579367
-0.14285714285714285,1,37.624731
-0.1,1,37.673306
-0.08571428571428572,1,37.715367
-0.2,1,37.76825
-0.14285714285714285,1,37.816299
-0.14285714285714285,1,37.865378
-0.3333333333333333,1,37.924073
-0.21428571428571427,1,37.970922
-0.3333333333333333,1,38.005984
-0.14285714285714285,1,38.062175
-0.14285714285714285,1,38.11053
-0.09523809523809523,1,38.158513
-0.16666666666666666,1,38.209022
-0.23809523809523808,1,38.248494
-0.125,1,38.286919
-0.23809523809523808,1,38.339654
-0.16666666666666666,1,38.382172
-0.14285714285714285,1,38.426566
-0.041666666666666664,1,38.477904
-0.2,1,38.518371
-0.1875,1,38.560599
-0.15,1,38.618333
-0.125,1,38.663172
-0.1111111111111111,1,38.708609
-0.125,1,38.7605
-0.1111111111111111,1,38.80761
-0.125,1,38.861189
-0.2,1,38.909902
-0.14285714285714285,1,38.957849
-0.21428571428571427,1,39.003711
-0.2,1,39.051361
-0.2857142857142857,1,39.096345
-0.14285714285714285,1,39.142175
-0.2857142857142857,1,39.190352
-0.25,1,39.235433
-0.4444444444444444,1,39.278568
-0.6666666666666666,1,39.329557
-0.42857142857142855,1,39.378658
-0.25,1,39.413845
-0.16666666666666666,1,39.472054
-0.25,1,39.520508
-0.16666666666666666,1,39.564289
-0.18518518518518517,1,39.624922
-0.16666666666666666,1,39.681635
-0.125,1,39.733901
-0.14285714285714285,1,39.788939
-0.125,1,39.839815
-0.14285714285714285,1,39.879597
-0.08333333333333333,1,39.931461
-0.2,1,39.979416
-0.375,1,40.021132
-0.5,1,40.071543
-0.7777777777777778,1,40.110893
-0.5,1,40.15258
-0.5,1,40.207804
-0.3,1,40.252084
-0.12,1,40.292532
-0.3,1,40.338347
-0.3333333333333333,1,40.388471
-0.2,1,40.435692
-0.2,1,40.482414
-0.6,1,40.524907
-0.3333333333333333,1,40.567558
-0.5,1,40.614501
-0.3333333333333333,1,40.660981
-0.3333333333333333,1,40.704842
-0.25,1,40.757789
-0.2,1,40.806842
-0.2,1,40.848151
-0.14285714285714285,1,40.89836
-0.2222222222222222,1,40.939058
-0.14285714285714285,1,40.98179
-0.061224489795918366,1,41.036301
-0.09523809523809523,1,41.082175
-0.10204081632653061,1,41.130831
-0.19047619047619047,1,41.176798
-0.125,1,41.21703
-0.09523809523809523,1,41.268099
-0.1111111111111111,1,41.315694
-0.13333333333333333,1,41.365105
-0.2222222222222222,1,41.411992
-0.13333333333333333,1,41.463219
-0.25,1,41.50553
-0.2,1,41.548742
-0.1111111111111111,1,41.599496
-0.13333333333333333,1,41.641112
-0.25,1,41.692594
-0.2,1,41.737789
-0.2,1,41.787212
-0.2,1,41.83342
-0.3333333333333333,1,41.880206
-0.3,1,41.928641
-0.4166666666666667,1,41.973017
-0.4,1,42.022507
-0.16666666666666666,1,42.0705
-0.14285714285714285,1,42.109654
-0.1875,1,42.15836
-0.14285714285714285,1,42.200833
-0.25,1,42.244539
-0.3,1,42.290313
-0.25,1,42.340467
-0.1,1,42.394371
-0.25,1,42.451426
-0.3,1,42.492496
-0.4666666666666667,1,42.534602
-0.4444444444444444,1,42.586818
-0.25,1,42.639754
-0.21428571428571427,1,42.69517
-0.16666666666666666,1,42.746793
-0.2222222222222222,1,42.790869
-0.16666666666666666,1,42.833208
-0.3,1,42.881724
-0.5,1,42.927455
-0.3,1,42.97488
-0.4666666666666667,1,43.026301
-0.2222222222222222,1,43.069894
-0.16666666666666666,1,43.11568
-0.2,1,43.168452
-0.16666666666666666,1,43.21841
-0.13333333333333333,1,43.261765
-0.16666666666666666,1,43.312651
-0.3333333333333333,1,43.35223
-0.3333333333333333,1,43.396568
-0.3333333333333333,1,43.451474
-0.3333333333333333,1,43.493219
-0.14285714285714285,1,43.541228
-0.16666666666666666,1,43.597986
-0.2,1,43.648655
-0.16666666666666666,1,43.6877
-0.14285714285714285,1,43.740661
-0.10204081632653061,1,43.785049
-0.14285714285714285,1,43.831065
-0.1111111111111111,1,43.884662
-0.26666666666666666,1,43.926195
-0.28,1,43.971578
-0.2,1,44.028914
-0.08333333333333333,1,44.070728
-0.2222222222222222,1,44.116935
-0.3333333333333333,1,44.168103
-0.2,1,44.217687
-0.25,1,44.256864
-0.3,1,44.306949
-0.12,1,44.34814
-0.13333333333333333,1,44.387963
-0.14285714285714285,1,44.440459
-0.14285714285714285,1,44.485394
-0.2,1,44.528594
-0.15,1,44.584423
-0.2,1,44.624565
-0.14285714285714285,1,44.664367
-0.14285714285714285,1,44.716673
-0.16666666666666666,1,44.765838
-0.1875,1,44.807284
-0.07142857142857142,1,44.860679
-0.0625,1,44.904284
-0.14285714285714285,1,44.952495
-0.25,1,45.004744
-0.2,1,45.065691
-0.2571428571428571,1,45.11127
-0.2,1,45.164652
-0.16666666666666666,1,45.206692
-0.09523809523809523,1,45.252517
-0.10204081632653061,1,45.305607
-0.07142857142857142,1,45.350067
-0.14285714285714285,1,45.405076
-0.07142857142857142,1,45.466587
-0.1836734693877551,1,45.515763
-0.07142857142857142,1,45.561352
-0.07936507936507936,1,45.621433
-0.07142857142857142,1,45.675846
-0.09375,1,45.726707
-0.07142857142857142,1,45.7933
-0.09375,1,45.852222
-0.10714285714285714,1,45.89096
-0.07936507936507936,1,45.937343
-0.1111111111111111,1,45.976952
-0.125,1,46.011705
-0.1111111111111111,1,46.069929
-0.1111111111111111,1,46.124787
-0.14814814814814814,1,46.174549
-0.07936507936507936,1,46.228865
-0.07142857142857142,1,46.269857
-0.16666666666666666,1,46.31316
-0.07142857142857142,1,46.363397
-0.125,1,46.40682
-0.14285714285714285,1,46.453129
-0.08333333333333333,1,46.502369
-0.19047619047619047,1,46.553521
-0.14285714285714285,1,46.599038
-0.2,1,46.66015
-0.08571428571428572,1,46.711027
-0.2,1,46.761662
-0.125,1,46.811949
-0.1111111111111111,1,46.863846
-0.1875,1,46.905276
-0.14285714285714285,1,46.959632
-0.14285714285714285,1,47.00594
-0.14285714285714285,1,47.05072
-0.16666666666666666,1,47.10132
-0.26666666666666666,1,47.145164
-0.2,1,47.189785
-0.13333333333333333,1,47.239239
-0.28,1,47.28634
-0.2,1,47.327151
-0.2,1,47.38485
-0.3,1,47.426832
-0.5,1,47.482049
-0.2,1,47.530343
-0.2,1,47.574783
-0.13333333333333333,1,47.618469
-0.16666666666666666,1,47.669459
-0.13333333333333333,1,47.723174
-0.14285714285714285,1,47.770037
-0.2,1,47.817929
-0.14285714285714285,1,47.867119
-0.13333333333333333,1,47.916637
-0.28,1,47.967219
-0.2,1,48.010939
-0.2222222222222222,1,48.054294
-0.26666666666666666,1,48.103576
-0.16666666666666666,1,48.147665
-0.2,1,48.190386
-0.28,1,48.240628
-0.2,1,48.281246
-0.12,1,48.329761
-0.13333333333333333,1,48.385413
-0.36,1,48.438976
-0.13333333333333333,1,48.486593
-0.1111111111111111,1,48.534353
-0.26666666666666666,1,48.581026
-0.25,1,48.626683
-0.3,1,48.682887
-0.25,1,48.72926
-0.3,1,48.768585
-0.28,1,48.829589
-0.13333333333333333,1,48.873559
-0.16666666666666666,1,48.917961
-0.13333333333333333,1,48.966524
-0.16666666666666666,1,49.014145
-0.26666666666666666,1,49.061802
-0.2,1,49.117141
-0.3,1,49.168311
-0.2,1,49.207247
-0.2,1,49.261462
-0.2222222222222222,1,49.303391
-0.2,1,49.35295
-0.1111111111111111,1,49.40491
-0.14285714285714285,1,49.453007
-0.2222222222222222,1,49.497833
-0.2,1,49.550095
-0.2,1,49.600437
-0.2,1,49.642864
-0.25,1,49.691271
-0.3333333333333333,1,49.73752
-0.25,1,49.784219
-0.13333333333333333,1,49.840839
-0.2,1,49.876967
-0.15,1,49.918809
-0.041666666666666664,1,49.9749
-0.09523809523809523,1,50.024306
-0.061224489795918366,1,50.070876
-0.14285714285714285,1,50.137877
-0.061224489795918366,1,50.183046
-0.10714285714285714,1,50.236587
-0.14285714285714285,1,50.283836
-0.09523809523809523,1,50.332669
-0.14285714285714285,1,50.37851
-0.21428571428571427,1,50.445441
-0.25,1,50.483935
-0.06666666666666667,1,50.542431
-0.3333333333333333,1,50.58748
-0.2857142857142857,1,50.634344
-0.1875,1,50.673144
-0.16666666666666666,1,50.719426
-0.3125,1,50.76369
-0.16666666666666666,1,50.803891
-0.3125,1,50.860754
-0.1,1,50.904019
-0.125,1,50.94876
-0.16666666666666666,1,51.002943
-0.18518518518518517,1,51.042162
-0.16666666666666666,1,51.096806
-0.15555555555555556,1,51.153411
-0.1111111111111111,1,51.198497
-0.15555555555555556,1,51.242273
-0.15,1,51.308575
-0.125,1,51.365961
-0.15,1,51.403666
-0.125,1,51.452398
-0.21428571428571427,1,51.498531
-0.25,1,51.537192
-0.1,1,51.588745
-0.08571428571428572,1,51.646431
-0.1,1,51.690374
-0.022222222222222223,1,51.75654
-0.12,1,51.800205
-0.2,1,51.845018
-0.07407407407407407,1,51.900475
-0.1111111111111111,1,51.948196
-0.03571428571428571,1,51.988237
-0.1111111111111111,1,52.04646
-0.14285714285714285,1,52.090446
-0.14285714285714285,1,52.138722
-0.03571428571428571,1,52.18292
-0.14285714285714285,1,52.22399
-0.10714285714285714,1,52.268495
-0.125,1,52.320702
-0.05,1,52.361274
-0.1111111111111111,1,52.417881
-0.15,1,52.479759
-0.2571428571428571,1,52.525259
-0.15,1,52.56869
