#{"t_start": 1758460157.1506329, "env_id": "None"}
r,l,t
-18.0,32,8.570775
-22.0,32,8.584185
-21.0,32,8.599414
-109.0,13,8.605296
-26.0,32,8.618187
-16.0,32,8.630591
-20.0,32,8.643811
-25.0,32,8.656349
-28.0,32,8.669217
-24.0,32,8.681712
-17.0,32,8.694354
-25.0,32,8.710542
-15.0,32,8.723977
-18.0,32,8.738166
-108.0,16,8.744437
-29.0,32,8.757523
-20.0,32,8.771105
-20.0,32,8.783537
-15.0,32,8.796302
-25.0,32,8.812493
-16.0,32,8.825439
-22.0,32,8.83888
-15.0,32,8.851486
-22.0,32,8.863878
-21.0,32,8.876932
-19.0,32,8.889511
-30.0,32,8.902985
-21.0,32,8.91881
-24.0,32,8.931573
-22.0,32,8.945112
-24.0,32,8.957686
-19.0,32,8.971079
-16.0,32,8.983459
-19.0,32,8.995987
-14.0,32,9.009031
-18.0,32,9.024501
-17.0,32,9.038104
-18.0,32,9.050836
-16.0,32,9.063101
-17.0,32,9.076443
-24.0,32,9.08883
-22.0,32,9.102366
-26.0,32,9.114924
-30.0,32,9.156708
-30.0,32,9.170686
-30.0,32,9.183491
-17.0,32,9.196969
-30.0,32,9.209724
-21.0,32,9.224956
-29.0,32,9.238932
-25.0,32,9.25148
-21.0,32,9.264685
-18.0,32,9.277276
-26.0,32,9.289986
-15.0,32,9.303289
-21.0,32,9.315909
-105.0,8,9.319497
-17.0,32,9.334661
-16.0,32,9.348021
-15.0,32,9.36063
-17.0,32,9.373224
-26.0,32,9.386721
-24.0,32,9.399337
-114.0,28,9.410707
-23.0,32,9.423199
-29.0,32,9.439202
-18.0,32,9.451964
-24.0,32,9.464488
-22.0,32,9.477917
-22.0,32,9.490221
-21.0,32,9.503337
-24.0,32,9.51562
-15.0,32,9.528331
-15.0,32,9.544562
-23.0,32,9.558168
-15.0,32,9.572165
-13.0,32,9.585183
-20.0,32,9.598131
-13.0,32,9.611709
-20.0,32,9.624317
-16.0,32,9.637407
-15.0,32,9.65291
-111.0,22,9.661492
-16.0,32,9.674667
-13.0,32,9.687186
-16.0,32,9.700395
-21.0,32,9.712801
-20.0,32,9.725234
-18.0,32,9.738554
-24.0,32,9.754187
-21.0,32,9.767848
-30.0,32,9.780539
-30.0,32,9.793298
-17.0,32,9.80676
-13.0,32,9.819139
-11.0,32,9.83227
-14.0,32,9.844584
-19.0,32,9.860223
-12.0,32,9.874248
-13.0,32,9.8877
-11.0,32,9.901151
-10.0,32,9.91378
-10.0,32,9.92638
-9.0,32,9.939701
-10.0,32,9.952091
-9.0,32,9.968335
-14.0,32,9.980952
-15.0,32,9.993477
-14.0,32,10.006733
-10.0,32,10.019297
-12.0,32,10.032256
-10.0,32,10.044648
-10.0,32,10.057111
-10.0,32,10.073279
-9.0,32,10.086016
-16.0,32,10.099122
-14.0,32,10.111598
-10.0,32,10.123952
-13.0,32,10.137222
-18.0,32,10.149695
-20.0,32,10.162799
-15.0,32,10.17821
-14.0,32,10.214643
-11.0,32,10.233525
-12.0,32,10.246518
-16.0,32,10.259759
-19.0,32,10.272366
-17.0,32,10.287904
-22.0,32,10.301134
-22.0,32,10.313597
-22.0,32,10.326725
-22.0,32,10.339037
-22.0,32,10.351315
-22.0,32,10.364215
-22.0,32,10.37665
-24.0,32,10.392774
-14.0,32,10.406526
-24.0,32,10.419901
-29.0,32,10.433855
-27.0,32,10.446535
-17.0,32,10.460067
-16.0,32,10.472607
-21.0,32,10.487737
-15.0,32,10.501147
