#{"t_start": 1759654812.0471315, "env_id": "None"}
r,l,t
-0.01970508726833518,1,83.920493
-0.01577540210113612,1,83.925959
-0.01970508726833518,1,83.93502
-0.01577540210113612,1,83.94015
-0.01970508726833518,1,83.944992
-0.024042972004769687,1,83.95014
-0.01970508726833518,1,83.955756
-0.01577540210113612,1,83.960763
-0.01970508726833518,1,83.965606
-0.01577540210113612,1,83.970585
-0.01970508726833518,1,83.975469
-0.01577540210113612,1,83.980462
-0.01970508726833518,1,83.988183
-0.024042972004769687,1,83.9937
-0.01970508726833518,1,83.998726
-0.006272858787044131,1,84.002883
-0.007509874379638356,1,84.007119
-0.024042972004769687,1,84.011313
-0.01970508726833518,1,84.016773
-0.009163100726741263,1,84.021422
-0.042375444277233824,1,84.026169
-0.0068488582567311765,1,84.031157
-0.04075713771210304,1,84.035872
-0.0068488582567311765,1,84.040554
-0.025356660582572865,1,84.045366
-0.0068488582567311765,1,84.050339
-0.04075713771210304,1,84.055356
-0.014728349459642093,1,84.060157
-0.025356660582572865,1,84.064996
-0.014728349459642093,1,84.070194
-0.025356660582572865,1,84.075386
-0.014728349459642093,1,84.08068
-0.025356660582572865,1,84.086361
-0.016637357334723865,1,84.091318
-0.025356660582572865,1,84.09597
-0.014728349459642093,1,84.103319
-0.025356660582572865,1,84.109299
-0.014728349459642093,1,84.115971
-0.025356660582572865,1,84.122669
-0.03864557471263064,1,84.127979
-0.025356660582572865,1,84.132664
-0.014728349459642093,1,84.137923
-0.025356660582572865,1,84.143094
-0.03392472530491512,1,84.148412
-0.01970508726833518,1,84.153504
-0.025356660582572865,1,84.159705
-0.01970508726833518,1,84.167164
-0.014728349459642093,1,84.173484
-0.01970508726833518,1,84.178909
-0.03392472530491512,1,84.18422
-0.01970508726833518,1,84.189827
-0.03392472530491512,1,84.196093
-0.027803953377936598,1,84.201096
-0.009163100726741263,1,84.223318
-0.027803953377936598,1,84.236462
-0.01577540210113612,1,84.241831
-0.025356660582572865,1,84.248144
-0.014728349459642093,1,84.28207
-0.025356660582572865,1,84.286928
-0.014728349459642093,1,84.29355
-0.01970508726833518,1,84.299335
-0.009163100726741263,1,84.304904
-0.01970508726833518,1,84.310069
-0.009163100726741263,1,84.314997
-0.01970508726833518,1,84.319813
-0.009163100726741263,1,84.324847
-0.01970508726833518,1,84.329918
-0.009163100726741263,1,84.33511
-0.01970508726833518,1,85.700856
-0.009163100726741263,1,85.705893
-0.023043974583982465,1,85.711015
-0.009163100726741263,1,85.716367
-0.023043974583982465,1,85.721241
-0.0060122183908411855,1,85.726316
-0.023043974583982465,1,85.731036
-0.0060122183908411855,1,85.73582
-0.023043974583982465,1,85.740709
-0.009163100726741263,1,85.745254
-0.023043974583982465,1,85.750132
-0.009163100726741263,1,85.754974
-0.01577540210113612,1,85.759331
-0.024042972004769687,1,85.76402
-0.01577540210113612,1,85.768516
-0.03392472530491512,1,85.773194
-0.01577540210113612,1,85.777681
-0.03392472530491512,1,85.782387
-0.01577540210113612,1,85.786695
-0.03392472530491512,1,85.791191
-0.01577540210113612,1,85.79582
-0.0060122183908411855,1,85.800603
-0.023043974583982465,1,85.805612
-0.0060122183908411855,1,85.810441
-0.023043974583982465,1,85.817404
-0.01577540210113612,1,85.822705
-0.023043974583982465,1,85.827521
-0.009163100726741263,1,85.831872
-0.023043974583982465,1,85.836929
-0.009163100726741263,1,85.842286
-0.023043974583982465,1,85.847994
-0.009163100726741263,1,85.853335
-0.023043974583982465,1,85.859471
-0.0060122183908411855,1,85.8648
-0.027803953377936598,1,85.871245
-0.01577540210113612,1,85.876224
-0.027803953377936598,1,85.881031
-0.01577540210113612,1,85.885939
-0.027803953377936598,1,85.890557
-0.0060122183908411855,1,85.895366
-0.027803953377936598,1,85.89994
-0.0060122183908411855,1,85.904765
-0.023043974583982465,1,85.909598
-0.009163100726741263,1,85.914596
-0.023043974583982465,1,85.91959
-0.009163100726741263,1,85.925178
-0.023043974583982465,1,85.931351
-0.01577540210113612,1,85.93675
-0.027803953377936598,1,85.942026
-0.01577540210113612,1,85.947015
-0.027803953377936598,1,85.952087
-0.01577540210113612,1,85.956985
-0.01970508726833518,1,85.962187
-0.01577540210113612,1,86.006648
-0.027803953377936598,1,86.01174
-0.01577540210113612,1,86.016787
-0.023043974583982465,1,86.022445
-0.0060122183908411855,1,86.027957
-0.023043974583982465,1,86.033115
-0.009163100726741263,1,86.038726
-0.023043974583982465,1,86.04408
-0.009163100726741263,1,86.048944
-0.023043974583982465,1,86.053666
-0.0060122183908411855,1,86.058903
-0.023043974583982465,1,86.064214
-0.0060122183908411855,1,86.069296
-0.023043974583982465,1,86.074442
-0.0060122183908411855,1,86.079804
-0.023043974583982465,1,86.084591
-0.01577540210113612,1,86.089632
-0.027803953377936598,1,86.094572
-0.009163100726741263,1,86.099416
-0.01970508726833518,1,86.107555
-0.009163100726741263,1,86.112034
-0.01970508726833518,1,86.116346
-0.009163100726741263,1,86.120324
-0.023043974583982465,1,86.124349
-0.009163100726741263,1,86.12892
-0.01970508726833518,1,86.13303
-0.009163100726741263,1,86.1389
-0.030032125869552704,1,86.142952
-0.045387955691804704,1,86.148591
-0.030032125869552704,1,86.155039
-0.045387955691804704,1,86.161146
-0.030032125869552704,1,86.167471
-0.045387955691804704,1,86.17236
-0.030032125869552704,1,86.177631
-0.03864557471263064,1,86.183638
