#{"t_start": 1759645832.431881, "env_id": "None"}
r,l,t
-0.7551771073786101,1,85.507063
-0.7859713625714685,1,85.52561
-0.7993441317941883,1,85.541709
-0.7859713625714685,1,85.574758
-0.8253745678331978,1,85.591603
-0.7859713625714685,1,85.605771
-0.7993441317941883,1,85.637036
-0.8180213313494151,1,85.654684
-0.7993441317941883,1,85.670343
-0.8180213313494151,1,85.697693
-0.7993441317941883,1,85.722481
-0.8180213313494151,1,85.739789
-0.7993441317941883,1,85.772078
-0.7859713625714685,1,85.7887
-0.775898332183698,1,85.809795
-0.7859713625714685,1,85.844319
-0.7993441317941883,1,85.860797
-0.8180213313494151,1,85.876965
-0.7551771073786101,1,85.900952
-0.7859713625714685,1,85.924271
-0.7859713625714685,1,85.940418
-0.8180213313494151,1,85.967509
-0.7551771073786101,1,85.992802
-0.6952300815612682,1,86.007477
-0.7425060284029299,1,86.033491
-0.8304874778667507,1,86.057105
-0.8590313018936067,1,86.075284
-0.7859713625714685,1,86.098177
-0.6751740028408606,1,86.123881
-0.7859713625714685,1,86.141466
-0.6751740028408606,1,86.171725
-0.7484492578977716,1,86.191926
-0.7564973743416133,1,86.209451
-0.7484492578977716,1,86.239199
-0.7564973743416133,1,86.25614
-0.8590313018936067,1,86.27156
-0.8065294779554071,1,86.300531
-0.8590313018936067,1,86.323335
-0.8664489772754711,1,86.339292
-0.8461366943796069,1,86.370368
-0.7859713625714685,1,86.388576
-0.8461366943796069,1,86.40542
-0.7859713625714685,1,86.441197
-0.8093186826006653,1,86.456087
-0.7859713625714685,1,86.474836
-0.8093186826006653,1,86.506457
-0.7207273640466393,1,86.521212
-0.6854632431351518,1,86.544364
-0.7090225895556249,1,86.579595
-0.7680259332521315,1,86.612642
-0.7859713625714685,1,86.641095
-0.7134147393182128,1,86.686636
-0.6751740028408606,1,86.703838
-0.6854632431351518,1,86.721856
-0.7090225895556249,1,86.748833
-0.7134147393182128,1,86.770637
-0.6339090727426665,1,86.785752
-0.6854632431351518,1,86.811301
-0.7090225895556249,1,86.834422
-0.6597583173296309,1,86.848627
-0.775898332183698,1,86.876682
-0.7979490870986309,1,86.898159
-0.8065294779554071,1,86.91282
-0.8304874778667507,1,86.939332
-0.8048393218156956,1,86.960083
-0.7300841422973506,1,86.976561
-0.6527393745774724,1,87.006502
-0.7300841422973506,1,87.02475
-0.6751740028408606,1,87.039608
-0.7379347776330248,1,87.06433
-0.7425060284029299,1,87.085248
-0.7598551684188988,1,87.098994
-0.7090225895556249,1,87.123987
-0.7859713625714685,1,87.147189
-0.7859713625714685,1,87.167015
-0.7300841422973506,1,87.200561
-0.6527393745774724,1,87.220733
-0.6527393745774724,1,87.238779
-0.7476104778582985,1,87.269807
-0.7134147393182128,1,87.288404
-0.6897094508934768,1,87.305291
-0.6854632431351518,1,87.331705
-0.7090225895556249,1,87.356243
-0.6909498859479964,1,87.371263
-0.6527393745774724,1,87.40836
-0.6487207737116955,1,87.431015
-0.6597583173296309,1,87.453391
-0.6527393745774724,1,87.478665
-0.7075367680008202,1,87.500364
-0.7191251138587276,1,87.517043
-0.7632975687616271,1,87.54261
-0.7300841422973506,1,87.564123
-0.7476104778582985,1,87.579045
-0.6854632431351518,1,87.604842
-0.7090225895556249,1,87.628875
-0.7379347776330248,1,87.647081
-0.7343083256713439,1,87.669928
-0.7027059292458295,1,87.689795
-0.6177509827824509,1,87.705298
-0.6579640862364169,1,87.735233
-0.6177509827824509,1,87.75509
-0.7027059292458295,1,87.77205
-0.7425060284029299,1,87.795566
-0.6527393745774724,1,87.817195
-0.7551771073786101,1,87.835602
-0.6952300815612682,1,87.85858
-0.6527393745774724,1,87.881453
-0.6854632431351518,1,87.899611
-0.7090225895556249,1,87.932558
-0.6177509827824509,1,87.952888
-0.7300841422973506,1,87.971171
-0.7379347776330248,1,87.996945
-0.7166467488447738,1,88.019701
-0.7379347776330248,1,88.041549
-0.7207273640466393,1,88.070315
-0.6854632431351518,1,88.092376
-0.6897094508934768,1,88.11045
-0.7300841422973506,1,88.144994
