#{"t_start": 1759647402.5067337, "env_id": "None"}
r,l,t
-0.10385103666167887,1,175.796816
-0.14216163468192644,1,175.803142
-0.1961716569001743,1,175.808731
-0.14216163468192644,1,175.814108
-0.045414222961044685,1,175.819479
-0.06927831256489153,1,175.824684
-0.10385103666167887,1,175.829412
-0.07586461593408021,1,175.834271
-0.10385103666167887,1,175.838878
-0.045414222961044685,1,175.843749
-0.0646814522789714,1,175.848442
-0.0,1,175.853463
-1.0,1,175.859488
-1.0,1,175.863929
-1.0,1,175.868734
-1.0,1,175.876316
-0.7737066188174596,1,175.882616
-0.6463272126837417,1,175.887743
-0.31945484492109855,1,175.89386
-0.4025514246910766,1,175.899009
-0.3035175574390741,1,175.905269
-0.25152297958117087,1,175.910353
-0.2131061307448584,1,175.915606
-0.19460499408664061,1,175.920708
-0.10385103666167887,1,175.925688
-0.1961716569001743,1,175.932438
-0.10385103666167887,1,175.938405
-0.1961716569001743,1,175.943926
-0.0646814522789714,1,175.949141
-0.10999139769531621,1,175.954576
-0.14216163468192644,1,175.959418
-0.07337450519448883,1,175.964351
-0.08854240925427986,1,175.968978
-0.07337450519448883,1,175.973461
-0.045414222961044685,1,175.982495
-0.045414222961044685,1,175.989608
-0.045414222961044685,1,175.997136
-0.06023229861381723,1,176.00256
-0.08035023443619557,1,176.007441
-0.06023229861381723,1,176.01235
-0.01712312756513992,1,176.018518
-0.08578617654174557,1,176.023398
-0.06216750820681909,1,176.02826
-0.08578617654174557,1,176.032947
-0.01712312756513992,1,176.03816
-0.045414222961044685,1,176.043592
-0.06216750820681909,1,176.050451
-0.06927831256489153,1,176.057057
-0.03152061298506851,1,176.062691
-0.045414222961044685,1,176.068372
-0.09981470648040094,1,176.073472
-0.07337450519448883,1,176.08326
-0.0646814522789714,1,176.088386
-0.09212290767378167,1,176.093055
-0.11443925526914699,1,176.09741
-0.10852016931627269,1,176.10203
-0.08854240925427986,1,176.10705
-0.12218142516585494,1,176.112425
-0.17154914510019745,1,176.118607
